"source","term_name","term_id","highlighted","adjusted_p_value","negative_log10_of_adjusted_p_value","term_size","query_size","intersection_size","effective_domain_size","intersections"
"GO:BP","positive regulation of mitotic cell cycle","GO:0045931","false","9.084742104415526e-8","7.041687396833545","120","484","19","21031","ENSG00000117399,ENSG00000123473,ENSG00000097046,ENSG00000170312,ENSG00000146670,ENSG00000135476,ENSG00000139618,ENSG00000126787,ENSG00000161692,ENSG00000176170,ENSG00000171848,ENSG00000175063,ENSG00000087586,ENSG00000164045,ENSG00000114315,ENSG00000134057,ENSG00000158402,ENSG00000112029,ENSG00000172167"
"GO:BP","cell population proliferation","GO:0008283","false","9.163724922287179e-8","7.037927955986984","2006","484","93","21031","ENSG00000171793,ENSG00000097046,ENSG00000169418,ENSG00000183856,ENSG00000143196,ENSG00000066279,ENSG00000118193,ENSG00000170498,ENSG00000151632,ENSG00000196139,ENSG00000065328,ENSG00000170312,ENSG00000182010,ENSG00000138182,ENSG00000148773,ENSG00000185885,ENSG00000129757,ENSG00000181649,ENSG00000175592,ENSG00000262406,ENSG00000170962,ENSG00000064309,ENSG00000111206,ENSG00000111728,ENSG00000087494,ENSG00000161800,ENSG00000123374,ENSG00000139618,ENSG00000136160,ENSG00000102524,ENSG00000198805,ENSG00000139874,ENSG00000100526,ENSG00000119630,ENSG00000198901,ENSG00000005513,ENSG00000171241,ENSG00000187741,ENSG00000132386,ENSG00000065320,ENSG00000176208,ENSG00000161692,ENSG00000183691,ENSG00000136492,ENSG00000176170,ENSG00000089685,ENSG00000080986,ENSG00000276043,ENSG00000129355,ENSG00000075702,ENSG00000168874,ENSG00000239474,ENSG00000144354,ENSG00000168542,ENSG00000115461,ENSG00000171951,ENSG00000101447,ENSG00000160223,ENSG00000164045,ENSG00000090539,ENSG00000114315,ENSG00000189058,ENSG00000068078,ENSG00000013810,ENSG00000109321,ENSG00000145386,ENSG00000164104,ENSG00000067113,ENSG00000134057,ENSG00000158402,ENSG00000113070,ENSG00000278463,ENSG00000026950,ENSG00000112742,ENSG00000112029,ENSG00000019991,ENSG00000106278,ENSG00000106462,ENSG00000174469,ENSG00000146918,ENSG00000179388,ENSG00000159167,ENSG00000147536,ENSG00000172167,ENSG00000173334,ENSG00000104415,ENSG00000147883,ENSG00000165304,ENSG00000123975,ENSG00000106809,ENSG00000185920,ENSG00000186193,ENSG00000165197"
"GO:BP","cellular component organization","GO:0016043","false","9.709743760454679e-8","7.012792230945646","8151","484","258","21031","ENSG00000127423,ENSG00000134690,ENSG00000049089,ENSG00000117399,ENSG00000142945,ENSG00000085999,ENSG00000123473,ENSG00000157193,ENSG00000162595,ENSG00000134222,ENSG00000276216,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000143452,ENSG00000169418,ENSG00000183856,ENSG00000143228,ENSG00000143196,ENSG00000066279,ENSG00000118193,ENSG00000170498,ENSG00000117650,ENSG00000117724,ENSG00000174371,ENSG00000162722,ENSG00000122952,ENSG00000107984,ENSG00000170312,ENSG00000138347,ENSG00000107731,ENSG00000138182,ENSG00000138160,ENSG00000138180,ENSG00000188649,ENSG00000065618,ENSG00000148773,ENSG00000161328,ENSG00000129757,ENSG00000166833,ENSG00000121621,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000131620,ENSG00000137675,ENSG00000262406,ENSG00000188486,ENSG00000151503,ENSG00000111206,ENSG00000123416,ENSG00000167553,ENSG00000161800,ENSG00000135476,ENSG00000123374,ENSG00000139354,ENSG00000165480,ENSG00000139618,ENSG00000133110,ENSG00000136108,ENSG00000136122,ENSG00000126787,ENSG00000054654,ENSG00000070182,ENSG00000100629,ENSG00000126215,ENSG00000156970,ENSG00000128944,ENSG00000137812,ENSG00000051180,ENSG00000104147,ENSG00000137804,ENSG00000186417,ENSG00000166035,ENSG00000157456,ENSG00000166803,ENSG00000128973,ENSG00000137807,ENSG00000198901,ENSG00000162063,ENSG00000127564,ENSG00000118898,ENSG00000166851,ENSG00000079616,ENSG00000166451,ENSG00000167513,ENSG00000187741,ENSG00000132386,ENSG00000161921,ENSG00000108947,ENSG00000178999,ENSG00000065320,ENSG00000166482,ENSG00000076382,ENSG00000131747,ENSG00000131737,ENSG00000171346,ENSG00000131470,ENSG00000012048,ENSG00000186185,ENSG00000154920,ENSG00000183691,ENSG00000136492,ENSG00000279133,ENSG00000176170,ENSG00000167900,ENSG00000089685,ENSG00000080986,ENSG00000154839,ENSG00000150636,ENSG00000197971,ENSG00000176619,ENSG00000276043,ENSG00000090339,ENSG00000129355,ENSG00000161888,ENSG00000127528,ENSG00000131351,ENSG00000075702,ENSG00000011332,ENSG00000108106,ENSG00000171848,ENSG00000178295,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000153094,ENSG00000153234,ENSG00000115267,ENSG00000239474,ENSG00000091409,ENSG00000168542,ENSG00000163535,ENSG00000115461,ENSG00000123485,ENSG00000125885,ENSG00000286235,ENSG00000125864,ENSG00000125848,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000093009,ENSG00000099953,ENSG00000286070,ENSG00000183963,ENSG00000100297,ENSG00000144554,ENSG00000129810,ENSG00000044524,ENSG00000051341,ENSG00000014257,ENSG00000181804,ENSG00000113810,ENSG00000196542,ENSG00000075651,ENSG00000114346,ENSG00000163918,ENSG00000136514,ENSG00000114315,ENSG00000189058,ENSG00000013810,ENSG00000109805,ENSG00000109321,ENSG00000145335,ENSG00000138778,ENSG00000138658,ENSG00000164109,ENSG00000142731,ENSG00000164104,ENSG00000071539,ENSG00000123219,ENSG00000134057,ENSG00000153044,ENSG00000228716,ENSG00000113368,ENSG00000158402,ENSG00000112984,ENSG00000113070,ENSG00000242419,ENSG00000169247,ENSG00000169252,ENSG00000198624,ENSG00000164611,ENSG00000040275,ENSG00000112312,ENSG00000124610,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000274641,ENSG00000204410,ENSG00000166278,ENSG00000204228,ENSG00000237649,ENSG00000112742,ENSG00000123500,ENSG00000203760,ENSG00000197594,ENSG00000146410,ENSG00000112029,ENSG00000011426,ENSG00000135218,ENSG00000019991,ENSG00000106366,ENSG00000173114,ENSG00000184408,ENSG00000106278,ENSG00000128578,ENSG00000128567,ENSG00000269955,ENSG00000106462,ENSG00000174469,ENSG00000196584,ENSG00000146918,ENSG00000253958,ENSG00000168453,ENSG00000184661,ENSG00000168079,ENSG00000171320,ENSG00000147465,ENSG00000147536,ENSG00000104738,ENSG00000185697,ENSG00000197275,ENSG00000156509,ENSG00000164794,ENSG00000136960,ENSG00000187955,ENSG00000172167,ENSG00000155897,ENSG00000160957,ENSG00000186638,ENSG00000083067,ENSG00000172159,ENSG00000123975,ENSG00000169071,ENSG00000106823,ENSG00000185920,ENSG00000136943,ENSG00000165029,ENSG00000185585,ENSG00000186193,ENSG00000188229,ENSG00000198759,ENSG00000046653,ENSG00000130052,ENSG00000090889,ENSG00000186871,ENSG00000126950,ENSG00000102384"
"GO:BP","organelle localization","GO:0051640","false","9.963671350210422e-8","7.001580606019518","620","484","44","21031","ENSG00000134690,ENSG00000142945,ENSG00000134222,ENSG00000143228,ENSG00000066279,ENSG00000118193,ENSG00000117650,ENSG00000117724,ENSG00000162722,ENSG00000122952,ENSG00000121621,ENSG00000149503,ENSG00000146670,ENSG00000161800,ENSG00000135476,ENSG00000165480,ENSG00000126787,ENSG00000054654,ENSG00000128944,ENSG00000137812,ENSG00000137804,ENSG00000166851,ENSG00000079616,ENSG00000167513,ENSG00000178999,ENSG00000065320,ENSG00000076382,ENSG00000089685,ENSG00000080986,ENSG00000154839,ENSG00000176619,ENSG00000161888,ENSG00000115163,ENSG00000101447,ENSG00000129810,ENSG00000114346,ENSG00000145335,ENSG00000138778,ENSG00000164109,ENSG00000134057,ENSG00000113368,ENSG00000040275,ENSG00000237649,ENSG00000186193"
"GO:BP","positive regulation of biological process","GO:0048518","false","1.07664574708162e-7","6.967927170792845","6250","484","211","21031","ENSG00000187634,ENSG00000007968,ENSG00000117318,ENSG00000092853,ENSG00000134690,ENSG00000117399,ENSG00000123473,ENSG00000157193,ENSG00000097046,ENSG00000134222,ENSG00000183508,ENSG00000169418,ENSG00000183856,ENSG00000066279,ENSG00000118193,ENSG00000170498,ENSG00000117650,ENSG00000162722,ENSG00000187134,ENSG00000151632,ENSG00000196139,ENSG00000266524,ENSG00000107984,ENSG00000170312,ENSG00000182010,ENSG00000107731,ENSG00000185745,ENSG00000138182,ENSG00000185885,ENSG00000129757,ENSG00000181649,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000131620,ENSG00000262406,ENSG00000170962,ENSG00000188486,ENSG00000064309,ENSG00000151503,ENSG00000111206,ENSG00000139178,ENSG00000111728,ENSG00000087494,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000123374,ENSG00000156076,ENSG00000174600,ENSG00000139618,ENSG00000133110,ENSG00000136108,ENSG00000136160,ENSG00000102524,ENSG00000198805,ENSG00000165821,ENSG00000151322,ENSG00000126787,ENSG00000054654,ENSG00000119630,ENSG00000126215,ENSG00000185347,ENSG00000137812,ENSG00000051180,ENSG00000137804,ENSG00000128973,ENSG00000137807,ENSG00000140525,ENSG00000198901,ENSG00000005513,ENSG00000162062,ENSG00000167191,ENSG00000166851,ENSG00000167513,ENSG00000132386,ENSG00000074370,ENSG00000161921,ENSG00000108947,ENSG00000178999,ENSG00000065320,ENSG00000076382,ENSG00000176208,ENSG00000131747,ENSG00000131470,ENSG00000012048,ENSG00000161692,ENSG00000166292,ENSG00000183691,ENSG00000182481,ENSG00000141338,ENSG00000108984,ENSG00000108950,ENSG00000176170,ENSG00000089685,ENSG00000141574,ENSG00000080986,ENSG00000197971,ENSG00000276043,ENSG00000167772,ENSG00000090339,ENSG00000127528,ENSG00000213999,ENSG00000075702,ENSG00000011332,ENSG00000269825,ENSG00000108106,ENSG00000171848,ENSG00000178295,ENSG00000168874,ENSG00000121152,ENSG00000115594,ENSG00000169679,ENSG00000153094,ENSG00000153234,ENSG00000115267,ENSG00000091409,ENSG00000168542,ENSG00000115461,ENSG00000171951,ENSG00000115687,ENSG00000125848,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000087586,ENSG00000160223,ENSG00000151090,ENSG00000163815,ENSG00000164045,ENSG00000163947,ENSG00000044524,ENSG00000014257,ENSG00000114771,ENSG00000169860,ENSG00000113810,ENSG00000075651,ENSG00000114346,ENSG00000090539,ENSG00000163918,ENSG00000114315,ENSG00000159674,ENSG00000068078,ENSG00000109805,ENSG00000109321,ENSG00000145335,ENSG00000138778,ENSG00000205403,ENSG00000164109,ENSG00000145386,ENSG00000142731,ENSG00000164116,ENSG00000164104,ENSG00000035499,ENSG00000134057,ENSG00000158402,ENSG00000113070,ENSG00000169252,ENSG00000170271,ENSG00000124610,ENSG00000026950,ENSG00000111801,ENSG00000166278,ENSG00000243649,ENSG00000112742,ENSG00000146374,ENSG00000112029,ENSG00000255690,ENSG00000011426,ENSG00000135218,ENSG00000019991,ENSG00000006634,ENSG00000008277,ENSG00000106366,ENSG00000173114,ENSG00000106278,ENSG00000128567,ENSG00000106462,ENSG00000174469,ENSG00000196584,ENSG00000146918,ENSG00000179388,ENSG00000159167,ENSG00000184661,ENSG00000120915,ENSG00000147465,ENSG00000176907,ENSG00000185697,ENSG00000136960,ENSG00000172167,ENSG00000214814,ENSG00000173334,ENSG00000155897,ENSG00000104415,ENSG00000147883,ENSG00000165272,ENSG00000165304,ENSG00000198963,ENSG00000169071,ENSG00000106823,ENSG00000185920,ENSG00000136943,ENSG00000165029,ENSG00000186193,ENSG00000198759,ENSG00000046653,ENSG00000181544,ENSG00000165197,ENSG00000126950,ENSG00000155962"
"GO:BP","centrosome cycle","GO:0007098","false","1.4557400143380513e-7","6.836916180256693","138","484","20","21031","ENSG00000123473,ENSG00000117650,ENSG00000170312,ENSG00000138160,ENSG00000123374,ENSG00000139618,ENSG00000126215,ENSG00000166803,ENSG00000162063,ENSG00000166851,ENSG00000012048,ENSG00000080986,ENSG00000150636,ENSG00000131351,ENSG00000075702,ENSG00000178295,ENSG00000087586,ENSG00000129810,ENSG00000142731,ENSG00000196584"
"GO:BP","positive regulation of cell cycle phase transition","GO:1901989","false","2.3149408799675165e-7","6.6354600957180505","112","484","18","21031","ENSG00000117399,ENSG00000123473,ENSG00000097046,ENSG00000170312,ENSG00000146670,ENSG00000135476,ENSG00000126787,ENSG00000176208,ENSG00000161692,ENSG00000171848,ENSG00000101447,ENSG00000175063,ENSG00000164045,ENSG00000134057,ENSG00000158402,ENSG00000112029,ENSG00000106462,ENSG00000172167"
"GO:BP","DNA geometric change","GO:0032392","false","2.6632225584398166e-7","6.574592539207487","86","484","16","21031","ENSG00000166833,ENSG00000051180,ENSG00000131747,ENSG00000136492,ENSG00000125885,ENSG00000286235,ENSG00000093009,ENSG00000100297,ENSG00000051341,ENSG00000163918,ENSG00000138658,ENSG00000164104,ENSG00000147536,ENSG00000104738,ENSG00000197275,ENSG00000160957"
"GO:BP","positive regulation of cell cycle checkpoint","GO:1901978","false","3.165686195360024e-7","6.499532137603164","19","484","9","21031","ENSG00000134690,ENSG00000149503,ENSG00000126215,ENSG00000137812,ENSG00000178999,ENSG00000089685,ENSG00000080986,ENSG00000178295,ENSG00000164109"
"GO:BP","positive regulation of cellular process","GO:0048522","false","4.7204900167549594e-7","6.326012916508551","5717","484","195","21031","ENSG00000187634,ENSG00000007968,ENSG00000117318,ENSG00000092853,ENSG00000134690,ENSG00000117399,ENSG00000123473,ENSG00000157193,ENSG00000097046,ENSG00000134222,ENSG00000183508,ENSG00000169418,ENSG00000183856,ENSG00000066279,ENSG00000118193,ENSG00000170498,ENSG00000117650,ENSG00000162722,ENSG00000187134,ENSG00000151632,ENSG00000196139,ENSG00000266524,ENSG00000107984,ENSG00000170312,ENSG00000182010,ENSG00000107731,ENSG00000138182,ENSG00000185885,ENSG00000129757,ENSG00000181649,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000131620,ENSG00000262406,ENSG00000170962,ENSG00000188486,ENSG00000064309,ENSG00000151503,ENSG00000111206,ENSG00000111728,ENSG00000087494,ENSG00000161800,ENSG00000050438,ENSG00000135476,ENSG00000123374,ENSG00000156076,ENSG00000174600,ENSG00000139618,ENSG00000133110,ENSG00000136108,ENSG00000136160,ENSG00000102524,ENSG00000198805,ENSG00000165821,ENSG00000151322,ENSG00000126787,ENSG00000054654,ENSG00000119630,ENSG00000126215,ENSG00000185347,ENSG00000137812,ENSG00000051180,ENSG00000137804,ENSG00000137807,ENSG00000198901,ENSG00000005513,ENSG00000162062,ENSG00000167191,ENSG00000166851,ENSG00000167513,ENSG00000132386,ENSG00000161921,ENSG00000108947,ENSG00000178999,ENSG00000065320,ENSG00000076382,ENSG00000176208,ENSG00000131747,ENSG00000131470,ENSG00000012048,ENSG00000161692,ENSG00000166292,ENSG00000183691,ENSG00000108984,ENSG00000108950,ENSG00000176170,ENSG00000089685,ENSG00000141574,ENSG00000080986,ENSG00000197971,ENSG00000276043,ENSG00000090339,ENSG00000127528,ENSG00000213999,ENSG00000075702,ENSG00000011332,ENSG00000269825,ENSG00000171848,ENSG00000178295,ENSG00000168874,ENSG00000121152,ENSG00000115594,ENSG00000169679,ENSG00000153094,ENSG00000153234,ENSG00000115267,ENSG00000091409,ENSG00000168542,ENSG00000115461,ENSG00000171951,ENSG00000115687,ENSG00000125848,ENSG00000088325,ENSG00000101447,ENSG00000175063,ENSG00000087586,ENSG00000160223,ENSG00000151090,ENSG00000163815,ENSG00000164045,ENSG00000163947,ENSG00000044524,ENSG00000014257,ENSG00000114771,ENSG00000169860,ENSG00000113810,ENSG00000075651,ENSG00000114346,ENSG00000090539,ENSG00000163918,ENSG00000114315,ENSG00000159674,ENSG00000068078,ENSG00000109805,ENSG00000109321,ENSG00000145335,ENSG00000138778,ENSG00000164109,ENSG00000145386,ENSG00000142731,ENSG00000164116,ENSG00000164104,ENSG00000035499,ENSG00000134057,ENSG00000158402,ENSG00000113070,ENSG00000169252,ENSG00000170271,ENSG00000124610,ENSG00000026950,ENSG00000166278,ENSG00000112742,ENSG00000146374,ENSG00000112029,ENSG00000011426,ENSG00000135218,ENSG00000019991,ENSG00000006634,ENSG00000008277,ENSG00000106366,ENSG00000173114,ENSG00000106278,ENSG00000128567,ENSG00000106462,ENSG00000174469,ENSG00000196584,ENSG00000146918,ENSG00000179388,ENSG00000184661,ENSG00000120915,ENSG00000147465,ENSG00000176907,ENSG00000185697,ENSG00000136960,ENSG00000172167,ENSG00000214814,ENSG00000173334,ENSG00000155897,ENSG00000104415,ENSG00000147883,ENSG00000165304,ENSG00000198963,ENSG00000169071,ENSG00000106823,ENSG00000185920,ENSG00000136943,ENSG00000165029,ENSG00000186193,ENSG00000198759,ENSG00000181544,ENSG00000165197,ENSG00000126950,ENSG00000155962"
"GO:BP","chromosome condensation","GO:0030261","false","5.209691644918477e-7","6.283187981282717","44","484","12","21031","ENSG00000170312,ENSG00000146670,ENSG00000151503,ENSG00000137804,ENSG00000166851,ENSG00000131747,ENSG00000121152,ENSG00000113810,ENSG00000109805,ENSG00000124610,ENSG00000184357,ENSG00000146918"
"GO:BP","cytoskeleton-dependent cytokinesis","GO:0061640","false","6.500210698339735e-7","6.187072565873567","119","484","18","21031","ENSG00000134690,ENSG00000183856,ENSG00000138182,ENSG00000138180,ENSG00000149503,ENSG00000161800,ENSG00000135476,ENSG00000136108,ENSG00000137804,ENSG00000137807,ENSG00000166851,ENSG00000178999,ENSG00000089685,ENSG00000115163,ENSG00000114346,ENSG00000112984,ENSG00000011426,ENSG00000090889"
"GO:BP","DNA duplex unwinding","GO:0032508","false","9.132581759689027e-7","6.039406431065364","80","484","15","21031","ENSG00000166833,ENSG00000051180,ENSG00000131747,ENSG00000136492,ENSG00000125885,ENSG00000286235,ENSG00000093009,ENSG00000100297,ENSG00000051341,ENSG00000163918,ENSG00000138658,ENSG00000147536,ENSG00000104738,ENSG00000197275,ENSG00000160957"
"GO:BP","cellular component organization or biogenesis","GO:0071840","false","0.0000010644948273576365","5.972856444564309","8361","484","259","21031","ENSG00000127423,ENSG00000134690,ENSG00000049089,ENSG00000117399,ENSG00000142945,ENSG00000085999,ENSG00000123473,ENSG00000157193,ENSG00000162595,ENSG00000134222,ENSG00000276216,ENSG00000183598,ENSG00000203811,ENSG00000203852,ENSG00000143452,ENSG00000169418,ENSG00000183856,ENSG00000143228,ENSG00000143196,ENSG00000066279,ENSG00000118193,ENSG00000170498,ENSG00000117650,ENSG00000117724,ENSG00000174371,ENSG00000162722,ENSG00000122952,ENSG00000107984,ENSG00000170312,ENSG00000138347,ENSG00000107731,ENSG00000138182,ENSG00000138160,ENSG00000138180,ENSG00000188649,ENSG00000065618,ENSG00000148773,ENSG00000161328,ENSG00000129757,ENSG00000166833,ENSG00000121621,ENSG00000168496,ENSG00000149503,ENSG00000146670,ENSG00000175592,ENSG00000131620,ENSG00000137675,ENSG00000262406,ENSG00000188486,ENSG00000151503,ENSG00000111206,ENSG00000123416,ENSG00000167553,ENSG00000161800,ENSG00000135476,ENSG00000123374,ENSG00000139354,ENSG00000165480,ENSG00000139618,ENSG00000133110,ENSG00000136108,ENSG00000136122,ENSG00000126787,ENSG00000054654,ENSG00000070182,ENSG00000100629,ENSG00000126215,ENSG00000156970,ENSG00000128944,ENSG00000137812,ENSG00000051180,ENSG00000104147,ENSG00000137804,ENSG00000186417,ENSG00000166035,ENSG00000157456,ENSG00000166803,ENSG00000128973,ENSG00000137807,ENSG00000198901,ENSG00000162063,ENSG00000127564,ENSG00000118898,ENSG00000166851,ENSG00000079616,ENSG00000166451,ENSG00000167513,ENSG00000187741,ENSG00000132386,ENSG00000161921,ENSG00000108947,ENSG00000178999,ENSG00000065320,ENSG00000166482,ENSG00000076382,ENSG00000131747,ENSG00000131737,ENSG00000171346,ENSG00000131470,ENSG00000012048,ENSG00000186185,ENSG00000154920,ENSG00000183691,ENSG00000136492,ENSG00000279133,ENSG00000176170,ENSG00000167900,ENSG00000089685,ENSG00000080986,ENSG00000154839,ENSG00000150636,ENSG00000197971,ENSG00000176619,ENSG00000276043,ENSG00000090339,ENSG00000129355,ENSG00000161888,ENSG00000127528,ENSG00000131351,ENSG00000075702,ENSG00000011332,ENSG00000105193,ENSG00000108106,ENSG00000171848,ENSG00000178295,ENSG00000115163,ENSG00000121152,ENSG00000169679,ENSG00000153094,ENSG00000153234,ENSG00000115267,ENSG00000239474,ENSG00000091409,ENSG00000168542,ENSG00000163535,ENSG00000115461,ENSG00000123485,ENSG00000125885,ENSG00000286235,ENSG00000125864,ENSG00000125848,ENSG00000088325,ENSG00000175063,ENSG00000087586,ENSG00000093009,ENSG00000099953,ENSG00000286070,ENSG00000183963,ENSG00000100297,ENSG00000144554,ENSG00000129810,ENSG00000044524,ENSG00000051341,ENSG00000014257,ENSG00000181804,ENSG00000113810,ENSG00000196542,ENSG00000075651,ENSG00000114346,ENSG00000163918,ENSG00000136514,ENSG00000114315,ENSG00000189058,ENSG00000013810,ENSG00000109805,ENSG00000109321,ENSG00000145335,ENSG00000138778,ENSG00000138658,ENSG00000164109,ENSG00000142731,ENSG00000164104,ENSG00000071539,ENSG00000123219,ENSG00000134057,ENSG00000153044,ENSG00000228716,ENSG00000113368,ENSG00000158402,ENSG00000112984,ENSG00000113070,ENSG00000242419,ENSG00000169247,ENSG00000169252,ENSG00000198624,ENSG00000164611,ENSG00000040275,ENSG00000112312,ENSG00000124610,ENSG00000286522,ENSG00000278463,ENSG00000277224,ENSG00000277775,ENSG00000273983,ENSG00000278588,ENSG00000233822,ENSG00000184357,ENSG00000275126,ENSG00000274641,ENSG00000204410,ENSG00000166278,ENSG00000204228,ENSG00000237649,ENSG00000112742,ENSG00000123500,ENSG00000203760,ENSG00000197594,ENSG00000146410,ENSG00000112029,ENSG00000011426,ENSG00000135218,ENSG00000019991,ENSG00000106366,ENSG00000173114,ENSG00000184408,ENSG00000106278,ENSG00000128578,ENSG00000128567,ENSG00000269955,ENSG00000106462,ENSG00000174469,ENSG00000196584,ENSG00000146918,ENSG00000253958,ENSG00000168453,ENSG00000184661,ENSG00000168079,ENSG00000171320,ENSG00000147465,ENSG00000147536,ENSG00000104738,ENSG00000185697,ENSG00000197275,ENSG00000156509,ENSG00000164794,ENSG00000136960,ENSG00000187955,ENSG00000172167,ENSG00000155897,ENSG00000160957,ENSG00000186638,ENSG00000083067,ENSG00000172159,ENSG00000123975,ENSG00000169071,ENSG00000106823,ENSG00000185920,ENSG00000136943,ENSG00000165029,ENSG00000185585,ENSG00000186193,ENSG00000188229,ENSG00000198759,ENSG00000046653,ENSG00000130052,ENSG00000090889,ENSG00000186871,ENSG00000126950,ENSG00000102384"
