"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000120616|EPC1",1164.46293756296,-0.0308528619132107,0.0685008078350696,-0.450401431578669,0.652421012910729,0.800764828015299
"ENSG00000286409",4.18385010518371,-0.471077174203476,1.76506738053609,-0.26688906009945,0.789554580006253,0.887074033383809
"ENSG00000216937|CCDC7",338.535157807785,0.0626780610562347,0.109871768433088,0.570465570456397,0.568361967476892,0.739613469777373
"ENSG00000231245|C1DP1",1.44791394381515,-0.859197254353255,1.91750694439707,-0.448080387329923,0.654095181977172,NA
"ENSG00000287278",6.39732190033717,1.09480770639741,1.33002638476009,0.823147359287079,0.410424199774777,0.605119669110221
"ENSG00000150093|ITGB1",181742.241781855,-0.0724230663940494,0.033989280188179,-2.13076199298969,0.0331087549724927,0.0919672940759425
"ENSG00000229656|ITGB1-DT",23.2616754661399,0.18579922105988,0.49902561013189,0.372324019624512,0.709651617031479,0.837164947007669
"ENSG00000099250|NRP1",25699.7624534892,0.0349739772483252,0.0508136477262409,0.688279208702905,0.491276972025106,0.677222594838389
"ENSG00000244356|RN7SL398P",4.00731997644547,-0.211623234485807,1.028975955057,-0.205663925814558,0.837053439154776,0.914346336141204
"ENSG00000229235|RPL37P18",1.30953922767501,1.43950087286427,2.34602474303087,0.613591513533892,0.53948529287722,NA
"ENSG00000148498|PARD3",2768.40592450913,0.336931719116902,0.0549616067035679,6.13031058087736,8.77076846094326e-10,1.71453316362094e-08
"ENSG00000215184|RPS12P16",3.05459925857347,-2.37628923402625,1.3724319672051,-1.73144410128063,0.0833725866299744,NA
"ENSG00000108094|CUL2",2798.79675658022,-0.104508830370676,0.0486748990336699,-2.14707852395099,0.0317870307273529,0.0890908206007963
"ENSG00000230534",2.99855392502439,-1.50511963343007,1.33736887811706,-1.12543342233984,0.260405414906282,NA
"ENSG00000095794|CREM",609.210333456964,0.338776974633958,0.107873057045476,3.14051519362373,0.00168650959196597,0.0074908894951504
"ENSG00000233343|ATP6V1G1P4",1.58516525261915,-0.140300919722895,2.58872152990933,-0.0541969918749077,0.956778217300171,NA
"ENSG00000269952",4.90745540780229,0.925305263222965,0.933409396106864,0.991317708052115,0.321530468863555,0.518034501614135
"ENSG00000177283|FZD8",226.979708955423,-0.598635384132659,0.248122738387486,-2.41265829977173,0.015836658739692,0.0507717534571926
"ENSG00000229644|NAMPTP1",291.107103221969,-0.149698459532768,0.165727719348623,-0.903279548654525,0.366377547913696,0.563882574312804
"ENSG00000108100|CCNY",3659.04020443317,0.0781934779677018,0.0386485588157374,2.02319259407577,0.0430532949358613,0.113815668665677
"ENSG00000271335|CCNY-AS1",74.7803865802336,0.449155095242983,0.253561384611005,1.77138603313767,0.0764965295599821,0.178854905678972
"ENSG00000198105|ZNF248",866.439004868551,0.417006815884948,0.107859930404122,3.86618843830641,0.000110549533439287,0.000695578331365507
"ENSG00000225192|ZNF33BP1",5.58502912745511,1.3325439978015,1.51004539473859,0.882452939788729,0.377531918018241,0.574533835256418
"ENSG00000228828|TLK2P2",4.88297707213749,1.00757381900778,1.08705778110138,0.926881566485757,0.353988028969865,0.552288930094505
"ENSG00000236514|ZNF248-AS1",10.4678712088026,1.55956089404175,0.78892817003457,1.97680974425519,0.048063139839731,0.12434054401126
"ENSG00000175395|ZNF25",1775.87613996687,0.258010897391316,0.0754083633256371,3.42151567826958,0.000622731344629602,0.00315878657253994
"ENSG00000189180|ZNF33A",2189.72513078934,0.360166277346762,0.0799197607548104,4.50659854265246,6.58750993232334e-06,5.7253084465037e-05
"ENSG00000291056|SEPTIN7P9",17.7910936404833,-0.458435408567406,0.503409377122076,-0.910661241926441,0.362473891528686,0.560492284788001
"ENSG00000120555|SEPTIN7P9",4.13581631743419,0.167892618568541,1.25816515374095,0.133442432473463,0.89384348919679,0.947164461975396
"ENSG00000290535",44.9796907466212,0.123643707648244,0.390550213942334,0.316588503179006,0.751555860524775,0.862785631505628
"ENSG00000290445|CCNYL2",17.3656135385315,-0.333585299929057,0.613291057329226,-0.543926567887297,0.586492005613984,0.752196627720082
"ENSG00000291065",113.926537508549,-0.615160897302257,0.279221517055464,-2.20312855466673,0.0275856891160063,0.0795496064678086
"ENSG00000075407|ZNF37A",2723.01565842165,0.101119306219292,0.0578488391202673,1.7479919693646,0.0804654180075986,0.18613149482117
"ENSG00000283930|PLD5P1",59.1729070866282,-0.25713795769424,0.270479797513581,-0.950673433128877,0.341770178506774,0.539762427750003
"ENSG00000272983",40.1899720433555,0.284291827472133,0.408307330584502,0.696269222169394,0.486260244103937,0.672744038336759
"ENSG00000290439|HSD17B7P2",43.714273297374,-0.243097957649961,0.270268660450647,-0.899467800834247,0.368403539215424,0.565905748225152
"ENSG00000185904|LINC00839",1329.66226042717,0.121028149068999,0.0871811546322728,1.38823751049744,0.165064733580399,0.32104813623834
"ENSG00000293313|ZNF37BP",1978.45373441749,0.0376532766568483,0.0784419722212764,0.48001440543377,0.631217149867274,0.785041280301211
"ENSG00000234420|ZNF37BP",9.22625631847841,-0.196784286068342,0.759105129514522,-0.259231927722835,0.795456298106748,0.890661152657394
"ENSG00000196693|ZNF33B",1622.91378367582,0.403729963358852,0.0883242364428611,4.5709986252758,4.85405466986553e-06,4.34718215131195e-05
"ENSG00000285884",4.06928149715699,3.39777123505341,1.38574936998815,2.45193778084307,0.0142089228378244,0.0464047974522868
"ENSG00000165731|RET",9.52517446588391,-2.53984313494793,0.70019952482149,-3.62731342269254,0.000286385578775029,0.00162189258813184
"ENSG00000165733|BMS1",2508.52315087432,-0.220317586231452,0.0710990109935356,-3.09874333204837,0.00194343305160398,0.00850170440233974
"ENSG00000198915|RASGEF1A",44.2925954379549,-0.0128952527797529,0.316505464747475,-0.04074259125365,0.967501106857215,0.983641895256052
"ENSG00000273008|CSGALNACT2-DT",29.668511215757,-0.57501801977927,0.460261353757037,-1.2493293540409,0.211544635772819,0.38554682742483
"ENSG00000169826|CSGALNACT2",1859.3524915477,-0.128753892156222,0.0716712085687731,-1.79645208623312,0.0724226464065593,0.171482751589058
"ENSG00000230555|LINC02916",29.4728412584762,-0.0280316994824237,0.377272065985269,-0.0743010204299574,0.940770865092158,0.970705860148171
"ENSG00000243660|ZNF487",253.900158041072,0.00562796592982388,0.120617911491846,0.0466594543067041,0.962784645903133,0.981273498375155
"ENSG00000196793|ZNF239",192.773518296381,-0.174973605103065,0.162487874877902,-1.07684099650233,0.281551306606743,0.472281169494095
"ENSG00000198298|ZNF485",84.4317545035976,-0.0410749088901007,0.26206332960396,-0.156736575667319,0.875452460107018,0.937563621644494
"ENSG00000169813|HNRNPF",8108.95638290386,-0.103273490862404,0.0755767501760341,-1.36647170752722,0.17179095520164,0.331127800195712
"ENSG00000169740|ZNF32",1415.11552304277,0.32480968332166,0.0709239183505136,4.57969174399553,4.65661719471482e-06,4.18473595206212e-05
"ENSG00000229116",8.12605420984107,1.36805474998125,1.27437242674951,1.07351251585903,0.283041226160082,0.473957662165591
"ENSG00000226808|LINC00840",15.9332521831224,-0.629552765510076,0.791016328710934,-0.795878343669612,0.426102749800046,0.618701785960971
"ENSG00000107562|CXCL12",7751.16330781175,0.357835632735573,0.066389704083876,5.38992661096196,7.04864625936026e-08,9.55299958919665e-07
"ENSG00000231964",1.53589866571195,2.26767477996915,3.12386285062773,0.725920083051493,0.467887764051546,NA
"ENSG00000172671|ZFAND4",337.366712911182,-0.145108430181834,0.14353350042762,-1.01097255866764,0.312029563898245,0.507556404394966
"ENSG00000230869|AGAP10P",26.8724903207362,-0.0755814725795689,0.321269151837979,-0.235259041047569,0.814007683502279,0.901150271349214
"ENSG00000224812|TMEM72-AS1",3.18871645276664,-0.811737479027159,1.52416171241374,-0.532579628799131,0.594324606793356,NA
"ENSG00000107551|RASSF4",923.112752114368,0.452472051356695,0.10717670170696,4.22173890547436,2.42424825184511e-05,0.00018327281637182
"ENSG00000165507|DEPP1",268.954965131014,0.274464266493802,0.206758794075594,1.3274611496982,0.184356183233615,0.348527260934175
"ENSG00000273363",4.15196477526627,1.04266107258674,1.72494961733055,0.604458856137672,0.545538615635503,0.721047110127705
"ENSG00000165511|ZNF22-AS1",165.668409271452,0.341382698099556,0.173754261617792,1.9647443171811,0.0494438378611856,0.1271169197718
"ENSG00000165512|ZNF22",1282.39632743422,-0.048860990426817,0.0663363916408302,-0.736563886250681,0.46138760338502,0.650200531518094
"ENSG00000165406|MARCHF8",2058.10074848224,0.413309250795147,0.0769503517673531,5.37111580782269,7.82509337257526e-08,1.04558486588837e-06
"ENSG00000290460",17.2606844234158,0.367472150297848,0.459379867545505,0.799930898716293,0.42375083438975,0.61700487983954
"ENSG00000172661|WASHC2C",3978.28540185342,0.0935442411859462,0.0646103040737719,1.44782233309315,0.147666745166593,0.295986255110974
"ENSG00000237840|FAM21FP",24.182016796656,0.604727965530367,0.399430243678534,1.51397640789829,0.130031823198535,0.269094530040187
"ENSG00000228702",5.83205371182173,0.234872316798363,1.27195839704522,0.18465408722799,0.853500359867655,0.924581374375592
"ENSG00000264204|AGAP7P",51.3273813422111,0.0559921284680706,0.331387869895526,0.168962516599424,0.865826124861179,0.931713424771938
"ENSG00000279058|AGAP14P",11.6331938183509,-1.0439878149986,0.632757866048528,-1.64990096688665,0.0989631929499844,0.218454257440023
"ENSG00000264230|ANXA8L1",12.1177002888345,0.089762608570695,0.640090395698574,0.140234268743762,0.888474896875118,0.944285627005674
"ENSG00000285402",4.71980591661637,-0.263768752284645,0.812384212759013,-0.324684734319044,0.745419689485825,0.859335869302787
"ENSG00000285294|LINC00842",73.4846051020745,-0.942171734936148,0.249632882750118,-3.77422927843708,0.000160503097225571,0.000968100092387372
"ENSG00000213412|HNRNPA1P33",8.72817336012275,-1.35504844206693,0.86457176510249,-1.5673059157863,0.117043203278106,0.248274904299272
"ENSG00000204176|SYT15",37.3526771644323,-1.35253974025493,0.331155177855597,-4.08430799425614,4.42083629440504e-05,0.000309014086557307
"ENSG00000272430|LINC02637",2.02648097720258,4.49065164822285,2.62207234207876,1.7126345357286,0.0867797955555379,NA
"ENSG00000231187|SYT15-AS1",34.9615049938267,-0.639824739870961,0.345083148810193,-1.85411760057541,0.0637223371861354,0.154963333220055
"ENSG00000165874|SHLD2P1",114.312507645547,-0.263008337652274,0.180507182345012,-1.45705192577641,0.145102047261121,0.292135672379935
"ENSG00000290913",6.43433712639951,-0.838865357519106,1.07715177820327,-0.778781017210374,0.436108721738695,0.628071236485928
"ENSG00000229927|RHEBP1",31.4437613652882,-0.115710276560939,0.351276320734011,-0.329399591521443,0.741853676497041,0.856970004636486
"ENSG00000266524|GDF10",204.639316350487,1.33791502766889,0.18716295087254,7.14839673894663,8.77972565764426e-13,2.7579445446859e-11
"ENSG00000265763|ZNF488",6.49349075084774,1.59149381132748,1.34318275180127,1.1848676653964,0.236069773680136,0.417672689746398
"ENSG00000265190|ANXA8",27.9966622929137,-0.540154798490909,0.462285449546382,-1.16844429999027,0.242627594519491,0.426238218351516
"ENSG00000204179|PTPN20",207.885491078068,0.0524254923025815,0.155635872450121,0.336847100075743,0.736232165068449,0.853385424432039
"ENSG00000290874|CTSLP2",3.62014400867674,-0.527492793775895,1.49761100646491,-0.352222834567058,0.724671153346342,0.845950856345497
"ENSG00000291069|BMS1P1",402.9742376785,-0.519220877947498,0.13607733261221,-3.81563092089084,0.00013583541132492,0.0008355219726969
"ENSG00000293529",7.24338465213356,-0.902268909176589,1.31390249010268,-0.68670918578294,0.49226600725677,0.677943788994902
"ENSG00000290875|GLUD1P2",9.76327437860835,0.849787586548053,0.694685587775998,1.22326934875475,0.221227980108039,0.398305844548423
"ENSG00000215097",2.4608151367215,-1.30415694450539,1.92736021664756,-0.676654490032919,0.498625197776982,NA
"ENSG00000204177|BMS1P1",6.98090251003083,-0.354105851147527,0.651741104382018,-0.543322875857724,0.586907516536099,0.752456634083837
"ENSG00000243289|AGAP13P",84.9805839135059,-0.803771127874968,0.286020389042731,-2.81018821967578,0.00495125349507555,0.0189945273864789
"ENSG00000188234|AGAP4",169.347436726487,-0.182849049886103,0.191657326713013,-0.954041533512053,0.340062619078208,0.538043397461371
"ENSG00000290921",121.659574343207,-0.158121285414972,0.207093702458558,-0.763525319880812,0.445150167950334,0.63612922739847
"ENSG00000266412|NCOA4",18570.1852634624,0.186962155907889,0.0495986160872883,3.76950347926756,0.000163572628675367,0.000983510489740792
"ENSG00000239883|PARGP1",263.676181224797,0.129328752707562,0.159549256947628,0.810588248305122,0.417602167763103,0.611563848799145
"ENSG00000265354|TIMM23",1821.34981190697,-0.158758636661903,0.0657402601498614,-2.41493776112228,0.0157378986403226,0.0504939378310797
"ENSG00000265733|SNORA74C-1",3.78816289270733,-0.993003780969011,1.0276558674472,-0.966280456740578,0.333903862559299,0.531197668041398
"ENSG00000289092",51.7879661284364,0.262023565639726,0.27336984770113,0.958494756620677,0.337813334226279,0.53576889146128
"ENSG00000170324|FRMPD2",1.98671988556627,2.26305381560236,2.37002154653685,0.95486634664111,0.339645290306128,NA
"ENSG00000265630",1.84338909634538,1.03373414827218,1.80356964775862,0.573160093682464,0.566536301636671,NA
"ENSG00000277758|SYT15B",63.8900952449411,-0.907624078241995,0.266573819107501,-3.40477576260397,0.000662184042765118,0.00332174958249034
"ENSG00000276850",7.9419431761438,0.161149139768034,1.12162134213756,0.143675172461429,0.885756977265849,0.942944879896447
"ENSG00000270025|BMS1P7",37.3015485699451,-0.254324149787835,0.995248794055108,-0.255538264710274,0.79830739337376,0.892323261988937
"ENSG00000204172|AGAP9",262.507723628028,-0.349419377298385,0.166817890277208,-2.09461573166847,0.0362051656136388,0.0989169027442355
"ENSG00000254929",173.332364174849,-0.314174115359938,0.299150786212508,-1.05021992199198,0.293617012149437,0.486322849155321
"ENSG00000290453",120.132686776823,0.113374256801329,0.388215223991573,0.29203969807168,0.770256271634859,0.875245440932659
"ENSG00000251079|BMS1P2",15.6143808176965,-0.602134851931305,0.589647696636315,-1.02117731548215,0.30717043775887,0.50253403737549
"ENSG00000189014|SHLD2P3",121.137227824968,-0.138874027690498,0.169029751849417,-0.821595169909591,0.411307339194452,0.606079016666752
"ENSG00000226964|RHEBP2",28.779761536763,-0.371312177362244,0.340159705711852,-1.09158189852381,0.275016916044031,0.46496292276931
"ENSG00000273760",2.59481375415098,-0.729015692664227,1.68121451532488,-0.433624434014212,0.664561188511059,NA
"ENSG00000265018|AGAP12P",29.7855415980025,0.323316202532006,0.389288633758018,0.830530805410002,0.406238738249453,0.601116679041239
"ENSG00000290898|AGAP12P",3.49783654400512,-0.990457415669247,2.11596215886894,-0.468088435096913,0.639721349210098,0.790620839119762
"ENSG00000289143",30.3780937769921,-0.675744007021252,0.656176160065317,-1.02982102695408,0.303094028194946,0.497306718714017
"ENSG00000289444",169.677214643585,0.0525446205793369,0.227113186199058,0.231358739924872,0.817036116398985,0.902825774308648
"ENSG00000107643|MAPK8",3409.83120368422,-0.247299371198817,0.0600569599689475,-4.11774707422227,3.82594255148552e-05,0.000273393162497991
"ENSG00000248682|ARHGAP22-IT1",2.89543072580877,-1.93415384497197,1.50369072529438,-1.28627104791999,0.198348483007857,NA
"ENSG00000279822",53.177436613308,-0.668864394550452,0.397917583186044,-1.68091188430276,0.0927800312348868,0.207930148436367
"ENSG00000128805|ARHGAP22",1394.12918663769,-0.574878888914146,0.20837725561182,-2.75883702962799,0.00580074553482022,0.0216986998503013
"ENSG00000231906|COX7BP6",4.52574208810528,1.25435693886158,1.35977700526308,0.922472533368731,0.356282150797054,0.554328890148064
"ENSG00000128815|WDFY4",133.483475190818,0.580560788006137,0.177830210413027,3.2646915653855,0.00109583333413397,0.00512486360613594
"ENSG00000241577",6.42252995656845,-0.655837378441971,0.928921202306228,-0.706020464183321,0.480175411292724,0.667420041936275
"ENSG00000165383|LRRC18",11.8849598904803,1.24776616262441,0.533530792568645,2.33869568543014,0.019351188620313,0.0599244309851086
"ENSG00000165633|VSTM4",1894.75020047019,0.975349416552865,0.0979084957570556,9.96184661005354,2.23865381219338e-23,2.53770876167008e-21
"ENSG00000197444|OGDHL",13.7003019747462,0.118039355696679,0.678020257861408,0.174094142952299,0.861791476159146,0.929385585529572
"ENSG00000225830|ERCC6",5419.73019577103,-0.301674842554281,0.0506902198979114,-5.95134215558434,2.65952435691131e-09,4.74122726807317e-08
"ENSG00000227345|PARG",2045.44516896633,-0.00130028484324955,0.0473398971798502,-0.0274669976216806,0.978087261993606,0.988609425792917
"ENSG00000204152|TIMM23B",423.437067769644,-0.0524777922710094,0.115795510995514,-0.453193667179744,0.650409292178198,0.799095070757664
"ENSG00000178440|TIMM23B-AGAP6",67.4063941739539,0.502297909893821,0.493537544421404,1.01775015005735,0.308796707724921,0.503941923928207
"ENSG00000288603|SNORA74C-2",3.31471221009228,-1.37784451044385,1.34474938004404,-1.02461063071747,0.305546946440146,NA
"ENSG00000204149|AGAP6",323.883110883642,-0.19869821855239,0.152767468949696,-1.30065792094663,0.193375571619571,0.361191696323186
"ENSG00000188611|ASAH2",102.343737924501,-0.549407817743048,0.20858708158156,-2.63394939694874,0.00843980652448694,0.0300251551232728
"ENSG00000225137|DYNC1I2P1",11.8743789785412,0.346809958174544,0.608197289124554,0.570226083502849,0.568524367148601,0.73971067374673
"ENSG00000290956|FAM21EP",39.2621589839752,0.867114375055567,0.348432087682977,2.48861802832727,0.0128240662674925,0.0426541818222546
"ENSG00000235618|FAM21EP",5.02416397774251,1.18331421367372,1.40660570768477,0.841255091749501,0.400205043122144,0.595822754421248
"ENSG00000099290|WASHC2A",4941.71909079958,0.126714497181392,0.0740219757597912,1.71184970248016,0.0869243698367879,0.197588110947659
"ENSG00000204147|ASAH2B",468.307533060223,-0.394754417047397,0.128591552518495,-3.06983164380584,0.00214179466237832,0.00926837200578567
"ENSG00000198964|SGMS1",4065.55330832027,0.0622765371033669,0.0826935906444465,0.753099927310378,0.451389868103735,0.641442285659334
"ENSG00000226200|SGMS1-AS1",185.87093721291,0.0968922693573383,0.149526616480769,0.647993458541208,0.516989181198325,0.698449403551698
"ENSG00000231131|LNCAROD",2.13702035911459,-4.52315617136266,2.55552108327629,-1.76995455093792,0.0767347122246483,NA
"ENSG00000287016",4.76717313435062,-1.91498655146138,3.27714947370809,-0.584345195977459,0.558988090427057,0.731897009593935
"ENSG00000122952|ZWINT",1464.90487760763,-1.54994718427561,0.362287866634812,-4.27821996544523,1.88393805261668e-05,0.000146241830671674
"ENSG00000236671|PRKG1-AS1",35.437689967047,-0.977224206781365,0.324861274829011,-3.00812772250469,0.00262862638065505,0.0110785793185902
"ENSG00000185532|PRKG1",5675.76828348269,0.80695837825893,0.0730466024282946,11.0471719619139,2.26229552115715e-28,3.96529075464671e-26
"ENSG00000223502",5.26541559770933,0.709909344959141,1.07077601591297,0.662985848028972,0.507339617825481,0.690061281291417
"ENSG00000207813|MIR605",2.44740856212637,-0.298540811224342,1.24657377743007,-0.239489083301441,0.810726360474422,NA
"ENSG00000235279",13.9512427228545,-0.270639783243324,0.561454369773305,-0.482033443523823,0.629782188806068,0.783677180176408
"ENSG00000213659|RSU1P3",19.1684203702142,1.10215407321999,0.587092059003051,1.87731047681275,0.0604755531323176,0.148837650411077
"ENSG00000289270",28.2876100914878,0.000420925597496037,0.369636660959955,0.00113875500444919,0.999091405159785,0.999283040607212
"ENSG00000177613|CSTF2T",1641.06088384805,-0.0115323461271938,0.0725481103268268,-0.158961357852616,0.873699318618882,0.93660998035425
"ENSG00000107984|DKK1",13915.338909055,-1.11578750911821,0.0923632018394575,-12.080433407426,1.34011484018107e-33,3.63014484889569e-31
"ENSG00000261076",2.2645746094638,1.79807081141599,2.30592065337219,0.779762655226874,0.435530591623584,NA
"ENSG00000151151|IPMK",887.88435668296,0.399337966379055,0.084298971079064,4.73716299579167,2.16730846465402e-06,2.11637265710456e-05
"ENSG00000122873|CISD1",922.922631022451,0.0268706320902829,0.120316037753662,0.223333751609227,0.823275760576911,0.906594091015508
"ENSG00000072401|UBE2D1",699.861332715085,0.0584632592591136,0.12361018103307,0.472964757194817,0.636238323042347,0.788043880167297
"ENSG00000108064|TFAM",1869.91469060613,-0.0702647266265965,0.0780071927258509,-0.900746766692854,0.367722977043064,0.565286610277518
"ENSG00000237949|LINC00844",1.91250147629942,2.82451830054484,2.40133290988708,1.17622937199393,0.239503230281923,NA
"ENSG00000148541|FAM13C",10.9633746683685,1.48268951965251,1.01538223992041,1.46022794309336,0.144227438053336,0.291038551510148
"ENSG00000122870|BICC1",5818.31597989478,0.238372766793326,0.0506647998832623,4.7048990096194,2.539916525517e-06,2.43690665273533e-05
"ENSG00000183055|FAM133CP",9.56198324433418,-0.50813481382109,0.7891098921457,-0.643934157813432,0.519618130735208,0.70077908371799
"ENSG00000108091|CCDC6",3468.6543102632,0.241508696364427,0.0711655175617535,3.39361961577613,0.000689754279873698,0.00344266445790993
"ENSG00000170312|CDK1",4163.76383192497,-1.56506405223651,0.355791075173945,-4.3988288673946,1.08836604671548e-05,8.97988093449027e-05
"ENSG00000151150|ANK3",14.6638881358901,-0.855749240028332,0.826097910120642,-1.03589323922071,0.30025195205855,0.494173062103467
"ENSG00000288052",12.1682783946224,2.35040646961316,0.927386074454044,2.53444227205682,0.011262648250278,0.0382911682484596
"ENSG00000196932|TMEM26",774.248571014342,1.32957494954425,0.167549468995155,7.93541726821407,2.09788797423672e-15,9.65954688005069e-14
"ENSG00000237233|TMEM26-AS1",5.81884793553713,0.940370571845572,1.26865759536014,0.741232760742369,0.458552322802546,0.647868614036138
"ENSG00000183346|CABCOCO1",307.258657320218,0.875872173164274,0.213867565206408,4.09539507460587,4.21449070704901e-05,0.000296502967615241
"ENSG00000072422|RHOBTB1",1387.370154437,0.663129456899438,0.146501491705798,4.52643484498522,5.99870825832485e-06,5.25056889853712e-05
"ENSG00000182010|RTKN2",250.295077931116,-1.17836470530653,0.220882051099436,-5.33481421166293,9.56424342500055e-08,1.26100498962491e-06
"ENSG00000138311|ZNF365",97.0787907068067,-0.519085341514127,0.236880065707985,-2.19134244142786,0.0284270209551755,0.0815361390378233
"ENSG00000238280",3.75755953324999,-2.29070305796664,1.13840287150572,-2.01220773006029,0.0441980439859954,0.116237902087996
"ENSG00000181915|ADO",1717.70479454042,-0.0577807032265562,0.0659894741641434,-0.875604843930586,0.381244891167225,0.578538082209238
"ENSG00000122877|EGR2",26.6387254603594,3.01039766382997,1.35904175958479,2.2150884199097,0.0267539961193014,0.0775910527052821
"ENSG00000150347|ARID5B",9692.71153556442,0.255459611895918,0.0803192108210858,3.18055430680169,0.0014699358511957,0.00664497658956216
"ENSG00000148572|NRBF2",1416.81962745753,0.155055928626183,0.0971640047404133,1.59581656849607,0.110529753026965,0.238139612502472
"ENSG00000286373",5.45825413331489,-0.977587925754486,1.40246840113707,-0.697048093890669,0.485772696296225,0.672167102252
"ENSG00000171988|JMJD1C",4312.1292093339,0.0774489742713196,0.0646379714147334,1.198196239396,0.230840629075275,0.411141135791315
"ENSG00000272767|JMJD1C-AS1",22.9312311582008,0.861980035684345,0.382385808435189,2.25421555055029,0.0241826109730878,0.0717293657105611
"ENSG00000165476|REEP3",8078.95617708529,-0.120618239480155,0.0571568716457926,-2.11030163140557,0.0348323831700637,0.0959373891669337
"ENSG00000228065|LINC01515",34.4354411440663,-0.00693198327792595,0.35533199546482,-0.0195084691679904,0.984435480910627,0.991949529508882
"ENSG00000235489|DBF4P1",10.1283164482088,-0.797502758342781,0.689437758089231,-1.15674366392849,0.24737710461175,0.43177565958845
"ENSG00000272892",10.2738386070726,-0.688009288390571,1.10035418596425,-0.625261663168631,0.531799336863641,0.710190186897964
"ENSG00000096717|SIRT1",1380.74720787416,0.163708350617524,0.0719831357945781,2.27425978057842,0.0229503718261589,0.0686503449806427
"ENSG00000138347|MYPN",194.756743243742,-1.38493576288041,0.185234385986489,-7.47666668639714,7.62314351597313e-14,2.80429501686362e-12
"ENSG00000148634|HERC4",7883.58771099069,-0.341860894947936,0.0622640895592073,-5.49049857418792,4.00800726562576e-08,5.67928094744716e-07
"ENSG00000226318|RPS3AP38",41.2210489448546,-1.10171501539136,0.337129213299019,-3.26793102445911,0.00108336764775875,0.00507681024420401
"ENSG00000266467|RN7SL220P",2.9231774135043,-2.30061188486859,1.37824940996119,-1.66922754926729,0.0950722923126521,NA
"ENSG00000236375|POU5F1P5",5.87798649169494,-0.773983484938541,1.18650069107852,-0.652324512542001,0.514191850127822,0.696019204952989
"ENSG00000260400",99.8807877457499,0.345443265062463,0.254548256050457,1.35708360537339,0.174754647092492,0.335166089371799
"ENSG00000138336|TET1",871.405195330631,0.497396973737878,0.0777664609113,6.39603458752233,1.59463897187308e-10,3.5459466604828e-09
"ENSG00000213025|COX20P1",2.74422004483537,-0.877608481900827,1.379100333199,-0.636363041016095,0.524539824384681,NA
"ENSG00000227583|RPS3AP37",4.36947786858361,-0.110389382437855,1.18256702193623,-0.0933472525363625,0.925627693837329,0.962810842246037
"ENSG00000108187|PBLD",648.51924996041,0.168017759827303,0.127754854780252,1.31515753445383,0.188456963664246,0.354469739114387
"ENSG00000096746|HNRNPH3",598.726814195194,-0.259440374566604,0.11488926120044,-2.25817776053041,0.0239345791955586,0.0710846437221931
"ENSG00000204130|RUFY2",1993.9529311171,-0.124874056559014,0.063521315973039,-1.96586066655193,0.0493147076862008,0.12691007685611
"ENSG00000138346|DNA2",549.568387105722,-0.905200963360377,0.304802185950229,-2.96979813493919,0.00297995497038064,0.0123178558803407
"ENSG00000122912|SLC25A16",1376.83986732066,-0.174472546193313,0.0518451845030621,-3.36526039719288,0.000764714520907284,0.0037574594763449
"ENSG00000060339|CCAR1",3782.21368282044,-0.123477530968112,0.0596403357311257,-2.07036948156666,0.0384177574827553,0.103770731102734
"ENSG00000283551|SNORD98",1.91172418409683,-0.543704252734712,1.31241013398239,-0.414279224654332,0.678669626969143,NA
"ENSG00000221184",4.75067107643359,-1.30389843632451,0.992853056363504,-1.31328440595254,0.189087131179768,0.355121500283414
"ENSG00000107625|DDX50",3439.2060523626,0.171394708708842,0.0486163169900917,3.52545645824576,0.000422753667149276,0.00226736847246068
"ENSG00000122862|SRGN",23.4958277631718,-0.811570546554123,0.556486572432924,-1.45838298129277,0.144735008972598,0.291724122353288
"ENSG00000165732|DDX21",6069.46226520441,-0.267924760042496,0.0548148453236396,-4.88781384788384,1.01961870325446e-06,1.06549132828064e-05
"ENSG00000198954|KIFBP",2947.27170623621,-0.417621968059912,0.0799943067350089,-5.2206461322721,1.78299949453689e-07,2.20058008621601e-06
"ENSG00000214875|MED28P1",5.82882540449227,-1.51646186083912,1.11319584760432,-1.3622597174636,0.173115935540406,0.332858792726934
"ENSG00000122958|VPS26A",942.708861081326,-0.0429254847251493,0.0917844102077984,-0.467677295392177,0.640015380010463,0.79080179959537
"ENSG00000156510|HKDC1",40.9865975565577,-0.777495151003908,0.341560929709879,-2.27630001963137,0.0228280589497385,0.0683358804666793
"ENSG00000229261",11.1127011141977,-1.40026938195535,0.716203935261556,-1.955126623877,0.0505681265157675,0.129321969453884
"ENSG00000156502|SUPV3L1",1128.90636127901,-0.0965354109192125,0.0669190014499186,-1.44257100117458,0.149141357216261,0.298282714432522
"ENSG00000156515|HK1",4252.34380588051,-0.250543621637495,0.0417643271331788,-5.99898618834581,1.9855324349972e-09,3.64561932475102e-08
"ENSG00000099284|MACROH2A2",1123.27206298269,0.17414650393422,0.0846101890869403,2.05822142478936,0.0395688828715389,0.106260816136804
"ENSG00000042286|AIFM2",550.305620227127,0.162892623298669,0.149050878969325,1.09286590206685,0.274452681298691,0.464352208511363
"ENSG00000197467|COL13A1",497.470461286721,-0.791856182179135,0.151241144166883,-5.23571933114564,1.64343532413794e-07,2.04649396960413e-06
